actions,ground_truths,board_numbers,image_numbers
Grip,left,368,8
Grip,left,368,9
Grip,up,369,0
Grip,up,369,1
Grip,grip,369,10
Grip,up,369,2
Grip,up,369,3
Grip,left,369,4
Grip,left,369,5
Grip,left,369,6
Left,left,369,7
Grip,left,369,8
Grip,left,369,9
Up,down,37,0
Up,down,37,1
Up,left,37,10
Up,left,37,11
Grip,grip,37,12
Up,down,37,2
Up,down,37,3
Up,down,37,4
Up,down,37,5
Up,down,37,6
Up,left,37,7
Up,left,37,8
Up,left,37,9
Grip,up,370,0
Grip,left,370,1
Grip,left,370,2
Grip,left,370,3
Grip,left,370,4
Grip,left,370,5
Grip,left,370,6
Grip,grip,370,7
Grip,left,371,0
Grip,left,371,1
Grip,left,371,2
Grip,left,371,3
Grip,left,371,4
Grip,left,371,5
Grip,left,371,6
Grip,grip,371,7
Grip,down,372,0
Grip,down,372,1
Grip,down,372,2
Grip,down,372,3
Grip,down,372,4
Grip,left,372,5
Grip,left,372,6
Grip,left,372,7
Grip,left,372,8
Grip,grip,372,9
Grip,down,373,0
Grip,down,373,1
Up,left,373,10
Up,left,373,11
Up,grip,373,12
Up,down,373,2
Up,down,373,3
Up,left,373,4
Up,left,373,5
Up,left,373,6
Grip,left,373,7
Grip,left,373,8
Up,left,373,9
Grip,up,374,0
Grip,up,374,1
Grip,up,374,2
Grip,right,374,3
Grip,grip,374,4
Grip,up,375,0
Grip,up,375,1
Grip,right,375,2
Grip,grip,375,3
Grip,down,376,0
Grip,down,376,1
Grip,down,376,2
Grip,down,376,3
Grip,down,376,4
Grip,grip,376,5
Left,down,377,0
Left,down,377,1
Left,down,377,2
Left,down,377,3
Grip,down,377,4
Grip,left,377,5
Grip,grip,377,6
Grip,up,378,0
Grip,up,378,1
Grip,up,378,2
Grip,right,378,3
Grip,right,378,4
Grip,right,378,5
Grip,right,378,6
Grip,grip,378,7
Grip,up,379,0
Grip,up,379,1
Grip,right,379,10
Grip,grip,379,11
Grip,up,379,2
Grip,up,379,3
Grip,up,379,4
Grip,right,379,5
Grip,right,379,6
Grip,right,379,7
Grip,right,379,8
Grip,right,379,9
Grip,up,38,0
Grip,up,38,1
Grip,right,38,10
Grip,grip,38,11
Grip,up,38,2
Grip,up,38,3
Grip,up,38,4
Grip,up,38,5
Grip,up,38,6
Grip,up,38,7
Grip,up,38,8
Grip,up,38,9
Grip,down,380,0
Grip,right,380,1
Grip,right,380,2
Grip,right,380,3
Grip,right,380,4
Grip,right,380,5
Grip,right,380,6
Grip,grip,380,7
Grip,right,381,0
Grip,right,381,1
Grip,right,381,2
Grip,right,381,3
Grip,right,381,4
Grip,grip,381,5
Grip,down,382,0
Grip,down,382,1
Grip,right,382,10
Grip,right,382,11
Grip,right,382,12
Grip,grip,382,13
Grip,down,382,2
Grip,down,382,3
Grip,down,382,4
Grip,down,382,5
Grip,right,382,6
Grip,right,382,7
Grip,right,382,8
Grip,right,382,9
Right,down,383,0
Right,down,383,1
Right,down,383,2
Right,right,383,3
Right,right,383,4
Right,right,383,5
Right,right,383,6
Right,right,383,7
Right,right,383,8
Right,grip,383,9
Grip,up,384,0
Grip,up,384,1
Grip,up,384,2
Grip,up,384,3
Grip,up,384,4
Grip,up,384,5
Grip,up,384,6
Grip,up,384,7
Grip,left,384,8
Grip,grip,384,9
Grip,up,385,0
Grip,up,385,1
Grip,grip,385,10
Grip,up,385,2
Grip,up,385,3
Grip,up,385,4
Grip,up,385,5
Grip,up,385,6
Grip,left,385,7
Grip,left,385,8
Grip,left,385,9
Grip,up,386,0
Grip,left,386,1
Grip,left,386,2
Grip,left,386,3
Grip,grip,386,4
Grip,up,387,0
Grip,left,387,1
Grip,grip,387,10
Grip,left,387,2
Grip,left,387,3
Grip,left,387,4
Grip,left,387,5
Grip,left,387,6
Grip,left,387,7
Grip,left,387,8
Grip,left,387,9
Grip,down,388,0
Grip,down,388,1
Grip,left,388,10
Grip,left,388,11
Grip,left,388,12
Grip,left,388,13
Grip,grip,388,14
Grip,down,388,2
Grip,down,388,3
Up,down,388,4
Up,left,388,5
Up,left,388,6
Up,left,388,7
Up,left,388,8
Up,left,388,9
Grip,down,389,0
Grip,down,389,1
Grip,down,389,2
Grip,left,389,3
Up,left,389,4
Grip,grip,389,5
Grip,up,39,0
Grip,up,39,1
Grip,up,39,2
Grip,right,39,3
Grip,grip,39,4
Grip,up,390,0
Grip,up,390,1
Grip,up,390,2
Grip,up,390,3
Grip,up,390,4
Grip,right,390,5
Grip,grip,390,6
Grip,up,391,0
Grip,up,391,1
Grip,up,391,2
Grip,up,391,3
Grip,up,391,4
Grip,up,391,5
Grip,up,391,6
Grip,right,391,7
Grip,right,391,8
Grip,grip,391,9
Grip,down,392,0
Grip,down,392,1
Grip,down,392,2
Grip,down,392,3
Grip,down,392,4
Grip,right,392,5
Grip,grip,392,6
Grip,down,393,0
Grip,down,393,1
Grip,down,393,2
Grip,down,393,3
Grip,down,393,4
Grip,down,393,5
Grip,right,393,6
Grip,right,393,7
Grip,grip,393,8
Grip,up,394,0
Grip,up,394,1
Grip,right,394,2
Grip,right,394,3
Grip,right,394,4
Grip,right,394,5
Grip,right,394,6
Grip,right,394,7
Grip,grip,394,8
Grip,up,395,0
Grip,up,395,1
Grip,right,395,10
Grip,right,395,11
Grip,right,395,12
Grip,right,395,13
Grip,right,395,14
Grip,right,395,15
Grip,right,395,16
Grip,grip,395,17
Grip,up,395,2
Grip,up,395,3
Grip,up,395,4
Grip,up,395,5
Grip,up,395,6
Grip,up,395,7
Grip,up,395,8
Grip,up,395,9
Grip,up,396,0
Grip,right,396,1
Grip,right,396,2
Grip,right,396,3
Grip,right,396,4
Grip,right,396,5
Grip,right,396,6
Grip,grip,396,7
Grip,up,397,0
Grip,right,397,1
Grip,right,397,2
Grip,right,397,3
Grip,grip,397,4
Grip,down,398,0
Grip,down,398,1
Grip,right,398,2
Grip,right,398,3
Grip,right,398,4
Grip,right,398,5
Grip,right,398,6
Grip,grip,398,7
Grip,down,399,0
Grip,down,399,1
Grip,right,399,10
Grip,right,399,11
Grip,grip,399,12
Grip,down,399,2
Grip,down,399,3
Grip,down,399,4
Grip,right,399,5
Grip,right,399,6
Grip,right,399,7
Grip,right,399,8
Grip,right,399,9
Grip,down,4,0
Grip,down,4,1
Up,down,4,2
Up,down,4,3
Up,down,4,4
Up,left,4,5
Up,left,4,6
Up,left,4,7
Up,left,4,8
Up,grip,4,9
Up,down,40,0
Up,down,40,1
Up,down,40,2
Up,down,40,3
Up,right,40,4
Up,grip,40,5
Grip,up,400,0
Grip,up,400,1
Grip,left,400,10
Grip,left,400,11
Grip,left,400,12
Grip,grip,400,13
Grip,up,400,2
Grip,up,400,3
Grip,up,400,4
Grip,left,400,5
Grip,left,400,6
Grip,left,400,7
Grip,left,400,8
Grip,left,400,9
Grip,up,401,0
Grip,up,401,1
Grip,grip,401,10
Grip,up,401,2
Grip,up,401,3
Grip,up,401,4
Grip,up,401,5
Grip,up,401,6
Grip,left,401,7
Grip,left,401,8
Grip,left,401,9
Grip,up,402,0
Grip,left,402,1
Grip,left,402,10
Grip,grip,402,11
Grip,left,402,2
Grip,left,402,3
Grip,left,402,4
Up,left,402,5
Grip,left,402,6
Grip,left,402,7
Grip,left,402,8
Grip,left,402,9
Up,down,403,0
Grip,left,403,1
Grip,left,403,2
Grip,grip,403,3
Up,down,404,0
Up,down,404,1
Up,left,404,10
Up,left,404,11
Up,left,404,12
Up,left,404,13
Grip,grip,404,14
Up,down,404,2
Up,down,404,3
Up,down,404,4
Up,left,404,5
Up,left,404,6
Up,left,404,7
Up,left,404,8
Up,left,404,9
Up,down,405,0
Up,down,405,1
Up,left,405,2
Up,left,405,3
Up,left,405,4
Up,left,405,5
Up,left,405,6
Up,left,405,7
Up,left,405,8
Up,grip,405,9
Up,up,406,0
Grip,up,406,1
Grip,up,406,2
Grip,up,406,3
Up,up,406,4
Grip,up,406,5
Grip,up,406,6
Grip,grip,406,7
Grip,up,407,0
Grip,up,407,1
Grip,up,407,2
Grip,up,407,3
Grip,up,407,4
Grip,up,407,5
Grip,up,407,6
Grip,right,407,7
Grip,grip,407,8
Grip,down,408,0
Grip,down,408,1
Grip,down,408,2
Grip,down,408,3
Grip,right,408,4
Grip,grip,408,5
Left,down,409,0
Left,down,409,1
Left,down,409,2
Left,down,409,3
Left,down,409,4
Up,down,409,5
Up,down,409,6
Grip,left,409,7
Grip,grip,409,8
Right,down,41,0
Right,down,41,1
Right,down,41,2
Up,down,41,3
Up,down,41,4
Up,down,41,5
Up,left,41,6
Up,grip,41,7
Grip,up,410,0
Grip,up,410,1
Grip,right,410,10
Grip,right,410,11
Grip,grip,410,12
Grip,up,410,2
Grip,up,410,3
Grip,up,410,4
Grip,up,410,5
Grip,up,410,6
Grip,up,410,7
Grip,up,410,8
Grip,up,410,9
Grip,up,411,0
Grip,up,411,1
Grip,right,411,10
Grip,right,411,11
Grip,right,411,12
Grip,grip,411,13
Grip,up,411,2
Grip,up,411,3
Grip,up,411,4
Grip,up,411,5
Grip,up,411,6
Grip,up,411,7
Grip,up,411,8
Grip,up,411,9
Grip,up,412,0
Grip,right,412,1
Grip,right,412,2
Grip,right,412,3
Grip,right,412,4
Grip,right,412,5
Grip,right,412,6
Grip,grip,412,7
Grip,down,413,0
Grip,right,413,1
Left,right,413,2
Grip,right,413,3
Grip,grip,413,4
Grip,down,414,0
Grip,down,414,1
Grip,right,414,10
Grip,right,414,11
Grip,right,414,12
Grip,grip,414,13
Grip,down,414,2
Grip,down,414,3
Grip,down,414,4
Grip,down,414,5
Grip,right,414,6
Grip,right,414,7
Grip,right,414,8
Grip,right,414,9
Grip,down,415,0
Grip,down,415,1
Grip,right,415,2
Grip,right,415,3
Grip,right,415,4
Grip,right,415,5
Grip,grip,415,6
Grip,up,416,0
Grip,up,416,1
Grip,left,416,10
Grip,left,416,11
Up,left,416,12
Grip,left,416,13
Grip,left,416,14
Grip,grip,416,15
Grip,up,416,2
Grip,up,416,3
Grip,up,416,4
Grip,left,416,5
Grip,left,416,6
Grip,left,416,7
Grip,left,416,8
Grip,left,416,9
Up,up,417,0
Grip,up,417,1
Up,left,417,2
Up,left,417,3
Up,left,417,4
Up,left,417,5
Grip,left,417,6
Grip,left,417,7
Grip,grip,417,8
Up,down,418,0
Up,left,418,1
Up,left,418,2
Up,left,418,3
Up,left,418,4
Up,left,418,5
Up,grip,418,6
Up,up,419,0
Up,left,419,1
Grip,left,419,10
Up,grip,419,11
Up,left,419,2
Up,left,419,3
Up,left,419,4
Up,left,419,5
Up,left,419,6
Up,left,419,7
Up,left,419,8
Up,left,419,9
Grip,up,42,0
Grip,up,42,1
Grip,right,42,10
Grip,right,42,11
Grip,grip,42,12
Grip,up,42,2
Grip,up,42,3
Grip,up,42,4
Grip,up,42,5
Grip,up,42,6
Grip,up,42,7
Grip,up,42,8
Grip,right,42,9
Up,down,420,0
Up,down,420,1
Up,left,420,10
Up,left,420,11
Grip,left,420,12
Grip,left,420,13
Grip,grip,420,14
Up,down,420,2
Up,down,420,3
Up,down,420,4
Up,left,420,5
Up,left,420,6
Up,left,420,7
Up,left,420,8
Up,left,420,9
Up,down,421,0
Up,down,421,1
Up,down,421,2
Up,down,421,3
Up,down,421,4
Up,down,421,5
Up,down,421,6
Up,left,421,7
Up,left,421,8
Up,grip,421,9
Grip,up,422,0
Grip,up,422,1
Grip,right,422,2
Grip,grip,422,3
Grip,up,423,0
Grip,up,423,1
Grip,up,423,2
Grip,up,423,3
Grip,up,423,4
Grip,right,423,5
Grip,grip,423,6
Right,down,424,0
Right,down,424,1
Grip,down,424,2
Grip,left,424,3
Grip,grip,424,4
Up,down,425,0
Up,down,425,1
Up,down,425,2
Up,down,425,3
Up,down,425,4
Up,right,425,5
Grip,grip,425,6
Grip,up,426,0
Grip,up,426,1
Grip,up,426,2
Grip,right,426,3
Grip,right,426,4
Grip,right,426,5
Grip,right,426,6
Grip,right,426,7
Grip,grip,426,8
Grip,up,427,0
Grip,up,427,1
Grip,up,427,2
Grip,up,427,3
Grip,right,427,4
Grip,right,427,5
Grip,right,427,6
Grip,right,427,7
Grip,grip,427,8
Grip,right,428,0
Grip,right,428,1
Grip,right,428,2
Grip,grip,428,3
Grip,down,429,0
Left,right,429,1
Left,right,429,2
Up,right,429,3
Grip,right,429,4
Grip,grip,429,5
Grip,up,43,0
Grip,up,43,1
Grip,up,43,2
Grip,up,43,3
Grip,right,43,4
Grip,right,43,5
Grip,right,43,6
Grip,right,43,7
Grip,right,43,8
Grip,grip,43,9
Right,down,430,0
Right,down,430,1
Right,down,430,2
Right,down,430,3
Right,right,430,4
Right,right,430,5
Grip,grip,430,6
Grip,down,431,0
Grip,down,431,1
Right,right,431,2
Right,right,431,3
Right,right,431,4
Right,grip,431,5
Grip,up,432,0
Grip,up,432,1
Grip,grip,432,10
Grip,up,432,2
Grip,up,432,3
Grip,up,432,4
Grip,up,432,5
Grip,left,432,6
Grip,left,432,7
Grip,left,432,8
Grip,left,432,9
Grip,up,433,0
Grip,up,433,1
Grip,left,433,10
Grip,left,433,11
Grip,left,433,12
Grip,left,433,13
Grip,left,433,14
Grip,left,433,15
Grip,left,433,16
Grip,grip,433,17
Grip,up,433,2
Grip,up,433,3
Grip,up,433,4
Grip,up,433,5
Up,up,433,6
Grip,up,433,7
Grip,left,433,8
Grip,left,433,9
Grip,down,434,0
Grip,left,434,1
Grip,left,434,2
Grip,left,434,3
Grip,grip,434,4
Grip,down,435,0
Up,left,435,1
Up,left,435,2
Up,left,435,3
Up,left,435,4
Up,left,435,5
Up,left,435,6
Grip,left,435,7
Grip,left,435,8
Up,grip,435,9
Grip,down,436,0
Grip,down,436,1
Up,left,436,10
Grip,left,436,11
Up,left,436,12
Up,left,436,13
Up,left,436,14
Grip,grip,436,15
Up,down,436,2
Grip,down,436,3
Grip,down,436,4
Up,down,436,5
Up,left,436,6
Up,left,436,7
Up,left,436,8
Up,left,436,9
Right,down,437,0
Right,down,437,1
Up,left,437,2
Up,left,437,3
Right,left,437,4
Right,left,437,5
Left,left,437,6
Up,left,437,7
Up,left,437,8
Up,grip,437,9
Grip,up,438,0
Grip,up,438,1
Grip,up,438,2
Grip,up,438,3
Grip,up,438,4
Grip,up,438,5
Grip,up,438,6
Grip,left,438,7
Grip,grip,438,8
Grip,up,439,0
Grip,up,439,1
Grip,up,439,2
Grip,up,439,3
Grip,up,439,4
Grip,up,439,5
Grip,up,439,6
Grip,up,439,7
Up,grip,439,8
Grip,up,44,0
Grip,right,44,1
Grip,right,44,2
Grip,right,44,3
Grip,right,44,4
Grip,right,44,5
Grip,right,44,6
Grip,grip,44,7
Grip,down,440,0
Grip,down,440,1
Grip,grip,440,2
Right,down,441,0
Right,down,441,1
Right,down,441,2
Right,down,441,3
Right,down,441,4
Right,left,441,5
Right,grip,441,6
Grip,up,442,0
Grip,up,442,1
Grip,right,442,10
Grip,grip,442,11
Grip,up,442,2
Grip,up,442,3
Grip,right,442,4
Grip,right,442,5
Grip,right,442,6
Grip,right,442,7
Grip,right,442,8
Grip,right,442,9
Grip,up,443,0
Grip,up,443,1
Grip,up,443,2
Grip,right,443,3
Grip,right,443,4
Grip,right,443,5
Grip,right,443,6
Grip,right,443,7
Grip,right,443,8
Grip,grip,443,9
Grip,up,444,0
Grip,right,444,1
Grip,right,444,2
Grip,right,444,3
Grip,right,444,4
Grip,right,444,5
Grip,right,444,6
Grip,right,444,7
Grip,grip,444,8
Up,up,445,0
Up,right,445,1
Grip,right,445,2
Up,grip,445,3
Grip,down,446,0
Grip,down,446,1
Grip,right,446,10
Grip,right,446,11
Grip,grip,446,12
Grip,down,446,2
Grip,down,446,3
Grip,down,446,4
Right,right,446,5
Grip,right,446,6
Right,right,446,7
Right,right,446,8
Right,right,446,9
Grip,down,447,0
Grip,down,447,1
Right,down,447,2
Right,down,447,3
Right,right,447,4
Right,right,447,5
Right,right,447,6
Right,right,447,7
Right,grip,447,8
Grip,up,448,0
Grip,up,448,1
Grip,left,448,10
Grip,left,448,11
Grip,left,448,12
Grip,left,448,13
Grip,left,448,14
Grip,grip,448,15
Grip,up,448,2
Grip,up,448,3
Grip,up,448,4
Grip,up,448,5
Grip,up,448,6
Grip,left,448,7
Grip,left,448,8
Grip,left,448,9
Grip,up,449,0
Grip,up,449,1
Grip,left,449,10
Grip,grip,449,11
Grip,left,449,2
Grip,left,449,3
Grip,left,449,4
Grip,left,449,5
Grip,left,449,6
Grip,left,449,7
Grip,left,449,8
Grip,left,449,9
Grip,right,45,0
Grip,right,45,1
Grip,grip,45,2
Grip,down,450,0
Grip,left,450,1
Grip,left,450,2
Grip,left,450,3
Grip,grip,450,4
Grip,down,451,0
Grip,left,451,1
Grip,grip,451,2
Grip,down,452,0
Grip,down,452,1
Grip,left,452,10
Grip,grip,452,11
Grip,down,452,2
Grip,down,452,3
Grip,down,452,4
Grip,left,452,5
Grip,left,452,6
Grip,left,452,7
Grip,left,452,8
Grip,left,452,9
Grip,down,453,0
Grip,down,453,1
Up,left,453,2
Grip,left,453,3
Grip,left,453,4
Grip,grip,453,5
Grip,up,454,0
Grip,up,454,1
Grip,grip,454,10
Grip,up,454,2
Grip,up,454,3
Grip,up,454,4
Grip,up,454,5
Grip,up,454,6
Grip,up,454,7
Grip,right,454,8
Grip,right,454,9
Grip,up,455,0
Grip,up,455,1
Grip,up,455,2
Grip,up,455,3
Grip,up,455,4
Grip,up,455,5
Grip,right,455,6
Grip,grip,455,7
Grip,down,456,0
Grip,down,456,1
Grip,down,456,2
Grip,grip,456,3
Grip,down,457,0
Left,down,457,1
Left,right,457,2
Grip,right,457,3
Grip,grip,457,4
Grip,up,458,0
Grip,up,458,1
Grip,grip,458,10
Grip,up,458,2
Grip,up,458,3
Grip,up,458,4
Grip,right,458,5
Grip,right,458,6
Grip,right,458,7
Grip,right,458,8
Grip,right,458,9
Grip,up,459,0
Grip,up,459,1
Grip,right,459,10
Grip,grip,459,11
Grip,up,459,2
Grip,up,459,3
Grip,right,459,4
Grip,right,459,5
Grip,right,459,6
Grip,right,459,7
Grip,right,459,8
Grip,right,459,9
Grip,down,46,0
Grip,down,46,1
Grip,down,46,2
Grip,down,46,3
Grip,down,46,4
Grip,right,46,5
Grip,right,46,6
Grip,right,46,7
Grip,grip,46,8
Grip,right,460,0
Grip,right,460,1
Grip,right,460,2
Grip,right,460,3
Grip,right,460,4
Grip,right,460,5
Grip,right,460,6
Grip,grip,460,7
Grip,down,461,0
Grip,right,461,1
Grip,right,461,2
Grip,right,461,3
Grip,right,461,4
Grip,grip,461,5
Grip,down,462,0
Grip,down,462,1
Grip,right,462,10
Grip,right,462,11
Grip,grip,462,12
Grip,down,462,2
Grip,down,462,3
Grip,down,462,4
Grip,down,462,5
Grip,down,462,6
Grip,right,462,7
Grip,right,462,8
Grip,right,462,9
Grip,down,463,0
Grip,down,463,1
Grip,right,463,2
Grip,right,463,3
Grip,right,463,4
Grip,right,463,5
Grip,right,463,6
Grip,grip,463,7
Grip,up,464,0
Grip,up,464,1
Grip,left,464,10
Grip,left,464,11
Grip,left,464,12
Grip,left,464,13
Grip,left,464,14
Grip,left,464,15
Grip,left,464,16
Grip,grip,464,17
Grip,up,464,2
Grip,up,464,3
Grip,up,464,4
Grip,up,464,5
Grip,up,464,6
Grip,up,464,7
Grip,up,464,8
Grip,left,464,9
Grip,up,465,0
Grip,up,465,1
Grip,left,465,10
Grip,left,465,11
Grip,grip,465,12
Grip,up,465,2
Grip,up,465,3
Grip,up,465,4
Grip,up,465,5
Grip,up,465,6
Grip,up,465,7
Grip,left,465,8
Grip,left,465,9
Grip,left,466,0
Grip,left,466,1
Grip,left,466,2
Grip,left,466,3
Grip,left,466,4
Grip,left,466,5
Grip,left,466,6
Grip,left,466,7
Grip,left,466,8
Grip,grip,466,9
Grip,down,467,0
Left,left,467,1
Grip,left,467,2
Left,left,467,3
Grip,left,467,4
Left,left,467,5
Grip,left,467,6
Grip,left,467,7
Left,left,467,8
Grip,grip,467,9
Grip,down,468,0
Grip,down,468,1
Up,left,468,10
Up,left,468,11
Up,left,468,12
Grip,left,468,13
Grip,grip,468,14
Grip,down,468,2
Grip,down,468,3
Grip,down,468,4
Grip,down,468,5
Grip,down,468,6
Grip,left,468,7
Grip,left,468,8
Grip,left,468,9
Grip,down,469,0
Grip,down,469,1
Grip,left,469,10
Grip,left,469,11
Grip,left,469,12
Grip,left,469,13
Grip,left,469,14
Grip,grip,469,15
Grip,down,469,2
Grip,down,469,3
Grip,down,469,4
Grip,left,469,5
Grip,left,469,6
Grip,left,469,7
Grip,left,469,8
Grip,left,469,9
Grip,down,47,0
Grip,down,47,1
Grip,down,47,2
Grip,right,47,3
Grip,right,47,4
Grip,right,47,5
Grip,right,47,6
Grip,right,47,7
Grip,grip,47,8
Grip,up,470,0
Grip,up,470,1
Grip,up,470,2
Grip,up,470,3
Grip,up,470,4
Grip,grip,470,5
Grip,up,471,0
Grip,up,471,1
Grip,up,471,2
Grip,up,471,3
Grip,up,471,4
Grip,up,471,5
Grip,right,471,6
Grip,grip,471,7
Grip,down,472,0
Grip,down,472,1
Left,down,472,2
Left,down,472,3
Grip,down,472,4
Up,down,472,5
Grip,left,472,6
Grip,grip,472,7
Grip,down,473,0
Grip,down,473,1
Grip,down,473,2
Grip,down,473,3
Grip,down,473,4
Grip,grip,473,5
Grip,up,474,0
Grip,up,474,1
Grip,right,474,10
Grip,right,474,11
Grip,right,474,12
Grip,right,474,13
Grip,right,474,14
Grip,grip,474,15
Grip,up,474,2
Grip,up,474,3
Grip,up,474,4
Grip,up,474,5
Grip,up,474,6
Grip,up,474,7
Grip,right,474,8
Grip,right,474,9
Grip,up,475,0
Grip,up,475,1
Grip,up,475,2
Grip,up,475,3
Grip,up,475,4
Grip,up,475,5
Grip,right,475,6
Grip,right,475,7
Grip,grip,475,8
Grip,down,476,0
Grip,right,476,1
Grip,right,476,2
Grip,right,476,3
Grip,grip,476,4
Grip,up,477,0
Grip,right,477,1
Grip,right,477,2
Grip,right,477,3
Grip,grip,477,4
Grip,down,478,0
Grip,down,478,1
Grip,grip,478,10
Grip,down,478,2
Grip,down,478,3
Grip,down,478,4
Grip,right,478,5
Grip,right,478,6
Grip,right,478,7
Grip,right,478,8
Grip,right,478,9
Grip,down,479,0
Grip,down,479,1
Grip,right,479,2
Grip,right,479,3
Grip,grip,479,4
Up,up,48,0
Up,up,48,1
Grip,left,48,10
Grip,grip,48,11
Up,up,48,2
Up,up,48,3
Up,up,48,4
Up,up,48,5
Up,up,48,6
Grip,up,48,7
Grip,left,48,8
Grip,left,48,9
Grip,up,480,0
Grip,up,480,1
Grip,grip,480,10
Grip,up,480,2
Grip,up,480,3
Grip,left,480,4
Grip,left,480,5
Grip,left,480,6
Grip,left,480,7
Grip,left,480,8
Grip,left,480,9
Grip,up,481,0
Grip,up,481,1
Grip,up,481,2
Grip,up,481,3
Grip,up,481,4
Grip,up,481,5
Grip,left,481,6
Grip,grip,481,7
Up,left,482,0
Up,left,482,1
Up,left,482,2
Grip,left,482,3
Up,left,482,4
Up,grip,482,5
Grip,left,483,0
Grip,left,483,1
Grip,left,483,2
Grip,left,483,3
Grip,left,483,4
Grip,left,483,5
Grip,left,483,6
Grip,left,483,7
Grip,left,483,8
Grip,grip,483,9
Grip,down,484,0
Grip,down,484,1
Grip,left,484,10
Grip,grip,484,11
Grip,left,484,2
Grip,left,484,3
Grip,left,484,4
Up,left,484,5
Up,left,484,6
Grip,left,484,7
Grip,left,484,8
Grip,left,484,9
Up,down,485,0
Up,down,485,1
Up,down,485,2
Up,down,485,3
Up,left,485,4
Up,left,485,5
Up,grip,485,6
Grip,up,486,0
Grip,up,486,1
Grip,up,486,2
Grip,right,486,3
Grip,grip,486,4
Grip,up,487,0
Grip,up,487,1
Grip,up,487,2
Grip,up,487,3
Grip,right,487,4
Grip,right,487,5
Grip,grip,487,6
Grip,down,488,0
Grip,down,488,1
Grip,down,488,2
Grip,down,488,3
Up,down,488,4
Up,right,488,5
Up,grip,488,6
Grip,down,489,0
Grip,down,489,1
Grip,down,489,2
Grip,down,489,3
Grip,right,489,4
Grip,grip,489,5
Grip,up,49,0
Grip,up,49,1
Grip,left,49,10
Grip,grip,49,11
Grip,up,49,2
Grip,up,49,3
Grip,up,49,4
Grip,up,49,5
Grip,up,49,6
Grip,left,49,7
Grip,left,49,8
Grip,left,49,9
Grip,up,490,0
Grip,up,490,1
Grip,right,490,2
Grip,right,490,3
Grip,right,490,4
Grip,grip,490,5
Grip,up,491,0
Grip,up,491,1
Grip,right,491,10
Grip,grip,491,11
Grip,up,491,2
Grip,up,491,3
Grip,up,491,4
Grip,up,491,5
Grip,right,491,6
Grip,right,491,7
Grip,right,491,8
Grip,right,491,9
Grip,up,492,0
Grip,right,492,1
Grip,right,492,2
Grip,right,492,3
Grip,grip,492,4
Up,down,493,0
Up,right,493,1
Grip,right,493,2
Grip,right,493,3
Up,right,493,4
Up,right,493,5
Up,right,493,6
Up,right,493,7
Up,right,493,8
Grip,grip,493,9
Grip,down,494,0
Grip,down,494,1
Grip,right,494,10
Grip,right,494,11
Grip,right,494,12
Grip,grip,494,13
Grip,down,494,2
Grip,down,494,3
Grip,down,494,4
Grip,right,494,5
Grip,right,494,6
Grip,right,494,7
Grip,right,494,8
Grip,right,494,9
Grip,down,495,0
Grip,down,495,1
Grip,right,495,10
Grip,grip,495,11
Grip,down,495,2
Grip,down,495,3
Grip,down,495,4
Grip,down,495,5
Grip,right,495,6
Grip,right,495,7
Grip,right,495,8
Grip,right,495,9
Up,up,496,0
Up,up,496,1
Up,up,496,2
Grip,up,496,3
Grip,up,496,4
Up,left,496,5
Up,left,496,6
Grip,left,496,7
Up,grip,496,8
Up,up,497,0
Up,up,497,1
Grip,left,497,10
Grip,left,497,11
Grip,left,497,12
Grip,grip,497,13
Grip,up,497,2
Grip,up,497,3
Grip,up,497,4
Grip,up,497,5
Grip,up,497,6
Grip,up,497,7
Grip,left,497,8
Grip,left,497,9
Grip,down,498,0
Grip,left,498,1
Grip,left,498,2
Grip,left,498,3
Grip,left,498,4
Grip,left,498,5
Grip,grip,498,6
Up,down,499,0
Up,left,499,1
Up,left,499,2
Up,left,499,3
Up,left,499,4
Up,left,499,5
Grip,left,499,6
Grip,left,499,7
Grip,grip,499,8
Grip,down,5,0
Grip,down,5,1
Grip,left,5,10
Grip,grip,5,11
Grip,left,5,2
Grip,left,5,3
Grip,left,5,4
Grip,left,5,5
Grip,left,5,6
Grip,left,5,7
Grip,left,5,8
Grip,left,5,9
Up,down,50,0
Up,left,50,1
Up,left,50,2
Up,left,50,3
Up,left,50,4
Grip,left,50,5
Up,grip,50,6
Up,down,500,0
Up,down,500,1
Grip,left,500,10
Grip,left,500,11
Grip,left,500,12
Up,left,500,13
Up,grip,500,14
Up,down,500,2
Up,down,500,3
Up,left,500,4
Up,left,500,5
Up,left,500,6
Up,left,500,7
Grip,left,500,8
Grip,left,500,9
Up,down,501,0
Up,down,501,1
Grip,left,501,10
Grip,left,501,11
Grip,grip,501,12
Grip,left,501,2
Grip,left,501,3
Grip,left,501,4
Grip,left,501,5
Grip,left,501,6
Grip,left,501,7
Grip,left,501,8
Grip,left,501,9
Grip,up,502,0
Grip,up,502,1
Grip,up,502,2
Up,up,502,3
Grip,up,502,4
Up,up,502,5
Grip,left,502,6
Up,grip,502,7
Grip,up,503,0
Grip,up,503,1
Grip,up,503,2
Grip,up,503,3
Grip,left,503,4
Grip,grip,503,5
Up,down,504,0
Grip,down,504,1
Up,right,504,2
Up,grip,504,3
Left,down,505,0
Left,down,505,1
Left,down,505,2
Left,down,505,3
Up,down,505,4
Left,down,505,5
Left,down,505,6
Up,grip,505,7
Grip,up,506,0
